icd_code,icd_title
65133,TWIN PREG W/FETAL LOSS & RETENTION OF 1 FETUS ANTEPART
30081,SOMATIZATION DISORDER
9732,POIS-EMOLLIENT CATHARTIC
0840,FALCIPARUM MALARIA
E9292,LATE EFF ACC POISONING
5933,STRICTURE OF URETER
78059,SLEEP DISTURBANCES NEC
1125,DISSEMINATED CANDIDIASIS
2320,CA IN SITU SKIN LIP
72270,DISC DIS W MYELOPATH NOS
86101,HEART CONTUSION-CLOSED
23879,OTHER LYMPHATIC AND HEMATOPOIETIC TISSUES
E9291,LATE EFF TRANSPORT ACC
9148,SUPERFICIAL INJ HAND NEC
71984,JOINT DIS NEC-HAND
8932,OPEN WOUND TOE W TENDON
27906,COMMON VARIABL IMMUNODEF
82331,FX FIBULA SHAFT-OPEN
9558,INJ MULT NERVE SHLDR/ARM
81402,"FX LUNATE, WRIST-CLOSED"
94332,3RD DEG BURN ELBOW
3360,SYRINGOMYELIA
1129,CANDIDIASIS SITE NOS
44021,ATHEROSCLEROSIS EXT W/CLAUD
E8793,ABN REACT-SHOCK THERAPY
4732,CHR ETHMOIDAL SINUSITIS
V173,FAM HX-ISCHEM HEART DIS
7537,ANOMALIES OF URACHUS
42823,ACUTE ON CHRONIC SYSTOLIC HEART FAILURE
78261,PALLOR
37852,TOTAL THIRD NERVE PALSY
85205,SUBARACH HEM-DEEP COMA
86809,INTRA-ABDOM INJ NEC-CLOS
2395,OTHER GU NEOPLASM NOS
E8196,TRAFFIC ACC NOS-PED CYCL
V550,ATTEN TO TRACHEOSTOMY
1618,MALIGNANT NEO LARYNX NEC
1620,MALIGNANT NEO TRACHEA
5131,ABSCESS OF MEDIASTINUM
3552,FEMORAL NERVE LESION NEC
65453,CERV INCOMPET-ANTEPARTUM
3529,CRANIAL NERVE DIS NOS
99685,BONE MARROW TRANSPLANT COMPLICATION
27950,"GRAFT-VERSUS-HOST DISEASE, UNSPECIFIED"
94322,2ND DEG BURN ELBOW
7083,DERMATOGRAPHIC URTICARIA
79091,ABNORMAL ARTERIAL BLOOD GASES
80851,FRACTURE OF ILIUM-OPEN
E8313,BOAT ACC INJ NEC-PASSENG
5822,CHR MEMBRANOPROLIF NEPHR
29211,DRUG PARANOID STATE
1100,DERMATOPHYT SCALP/BEARD
7867,ABNORMAL CHEST SOUNDS
66401,DEL W 1 DEG LACERAT-DEL
3568,IDIO PERIPH NEURPTHY NEC
78604,CHEYNE-STOKES RESPIRATION
2230,BENIGN NEOPLASM KIDNEY
67624,BREAST ENGORGE-POSTPART
66704,RETAIN PLAC NOS-POSTPART
51283,CHRONIC PNEUMOTHORAX
34691,"MIGRAINE, UNSPECIFIED, WITH INTRACTABLE MIGRAINE, SO STATED, WITHOUT MENTION OF STATUS MIGRAINOSUS"
3082,"STRESS REACT, PSYCHOMOT"
E8616,ACC POISON-PAINTS NEC
94433,3RD DEG BURN MULT FINGER
9918,EFFECT REDUCED TEMP NEC
3016,DEPENDENT PERSONALITY
40410,"HYPERTENSIVE HEART AND CHRONIC KIDNEY DISEASE, BENIGN, WITHOUT HEART FAILURE AND WITH CHRONIC KIDNEY DISEASE STAGE I THROUGH STAGE IV, OR UNSPECIFIED"
52333,ACUTE PERIODONTITIS 
64973,"CERVICAL SHORTENING, ANTEPARTUM CONDITION OR COMPLICATION"
5529,"HERNIA, SITE NOS W OBSTR"
38915,"SENSORINEURAL HEARING LOSS, UNILATERAL"
80131,CL SKUL BASE FX W/O COMA
8793,OPN WND ANT ABDOMEN-COMP
86502,SPLEEN CAPSULAR TEAR
4719,NASAL POLYP NOS
E0091,ACTIVITY INVOLVING CALISTHENICS
30503,ALCOHOL ABUSE-IN REMISS
75313,"POLYCYSTIC KIDNEY, AUTOSOMAL DOMINANT"
E9447,ADV EFF URIC ACID METAB
44502,"ATHEROEMBOLISM, LOWER EXTREMITY"
9105,INSECT BITE HEAD-INFECT
86239,INTRATHORAC INJ NEC-OPEN
7949,ABN FUNCTION STUDY NEC
81259,FX LOWER HUMER NEC-OPEN
85191,OPN BRAIN LACER W/O COMA
80112,CL SKUL BASE FX-BRF COMA
78054,HYPERSOMNIA NEC
9053,LATE EFF FEMORAL NECK FX
6230,DYSPLASIA OF VAGINA
75450,TALIPES VARUS
5265,ALVEOLITIS OF JAW
86504,SPLEEN DISRUPTION-CLOS
07989,OTHER SPEC VIRAL INFECTION
E8137,MV-OTH VEH COLL-PEDEST
71597,OSTEOARTHROS NOS-ANKLE
67014,"PUERPERAL ENDOMETRITIS, POSTPARTUM CONDITION OR COMPLICATION"
71108,PYOGEN ARTHRITIS NEC
80150,OPEN SKULL BASE FRACTURE
8960,"AMPUTATION FOOT, UNILAT"
59589,CYSTITIS NEC
9670,POISONING-BARBITURATES
E851,ACC POISON-BARBITURATES
53130,ACUTE STOMACH ULCER NOS
V072,PROPHYLACT IMMUNOTHERAPY
71489,INFLAMM POLYARTHROP NEC
69272,SOLAR RADIATION DERMATITIS
80322,CL SKULL FX NEC-BRF COMA
08249,"EHRLICHIOSIS,OTHER"
6170,UTERINE ENDOMETRIOSIS
37610,"CHR INFLAM NOS, ORBIT"
94212,1ST DEG BURN CHEST WALL
67324,PULM EMBOL NOS-POSTPART
E8242,N-TRAF BRD/ALIGHT-MOCYCL
7848,HEMORRHAGE FROM THROAT
52800,"STOMATITIS AND MUCOSITIS, UNSPECIFIED"
43819,"LATE EFFECT CVA, OTHER SPEECH"
1760,KAPOSI'S SARCOMA-SKIN
38200,AC SUPP OTITIS MEDIA NOS
3869,VERTIGINOUS SYND NOS
49120,"OBSTRUCTIVE CHRONIC BRONCHITIS, W/O EXACERBATION"
3373,AUTONOMIC DYSREFLEXIA
75251,UNDESCENDED TESTIS
1723,MAL MELANOM FACE NEC/NOS
7286,CONTRACTED PALMAR FASCIA
1208,SCHISTOSOMIASIS NEC
52689,JAW DISEASE NEC
87365,OPEN WOUND OF PALATE
94534,3RD DEG BURN LOW LEG
80405,CL SKUL/OTH FX-DEEP COMA
0778,VIRAL CONJUNCTIVITIS NEC
E8699,ACC POISON-GAS/VAPOR NOS
9881,TOXIC EFFECT MUSHROOMS
E8655,ACC POISON-MUSHROOMS
4780,HYPERTRPH NASAL TURBINAT
94103,BURN NOS LIP
V1201,HX TUBERCULOSIS
5951,CHR INTERSTIT CYSTITIS
3331,TREMOR NEC
94301,BURN NOS FOREARM
E9581,"SUICIDE-BURN, FIRE"
8603,TRAUM HEMOTHORAX-OPEN
82534,"FX CUNEIFORM, FOOT-OPEN"
81393,FX RADIUS W ULNA NOS-OPN
82122,FX LOW FEMUR EPIPHY-CLOS
34540,"LOCALIZATION-RELATED (FOCAL) (PARTIAL) EPILEPSY AND EPILEPTIC SYNDROMES WITH COMPLEX PARTIAL SEIZURES, WITHOUT MENTION OF INTRACTABLE EPILEPSY"
80110,CL SKL BASE FX/CEREB LAC
2375,UNC BEH NEO BRAIN/SPINAL
9121,ABRASION SHLDR/ARM-INFEC
2982,REACTIVE CONFUSION
E9435,ADV EFF ANTIDIARRHEA AGT
51631,IDIOPATHIC PULMONARY FIBROSIS
E9792,TERRORISM-OTHER EXPLOSION AND FRAGMENTS
33385,SUBACUTE DYSKINESIA DUE TO DRUGS 
66944,OTH OB SURG COMPL-POSTPA
25062,NIDDM NEURO MANIF UNCONTROLLED
99665,"DUE TO OTHER GENITOURINARY DEVICE,IMPLANT AND GRAFT"
7540,CONG SKULL/FACE/JAW DEF
94519,1ST DEG BURN LEG-MULT
E9232,EXPLOSIVE GASES ACCIDENT
8053,FX DORSAL VERTEBRA-OPEN
86384,PANCREAS INJURY NOS-CLOS
5759,DIS OF GALLBLADDER NOS
74769,ANOMALY OTH PERIPH VASC SITE
2808,IRON DEFIC ANEMIA NEC
72290,DISC DIS NEC/NOS-UNSPEC
36602,POST SUBCAPS POL CATARCT
79901,ASPHYXIA
86321,DUODENUM INJURY-CLOSED
80156,OPN SKL BASE FX-COMA NOS
87202,OPN WOUND AUDITORY CANAL
53783,ANGIODYSPLASIA STOM/DUOD W/HEM
8221,FRACTURE PATELLA-OPEN
4557,THROMBOS HEMORRHOIDS NOS
27731,FAMILIAL MEDITERRANEAN FEVER 
80003,CL SKULL VLT FX-MOD COMA
71692,ARTHROPATHY NOS-UP/ARM
542,OTHER APPENDICITIS
78934,ABDOM/PELVIC SWELL/MASS LLQ
V6281,INTERPERSONAL PROBL NEC
7218,SPINAL DISORDERS NEC
1398,LATE EFF INFECT DIS NEC
4220,AC MYOCARDIT IN OTH DIS
1453,MALIG NEO SOFT PALATE
E9287,"ENVIRONMENTAL AND ACCIDENTAL CAUSES, MECHANISM OR COMPONENT OF FIREARM AND AIR GUN"
6236,VAGINAL HEMATOMA
94504,BURN NOS LOWER LEG
1340,MYIASIS
7945,ABN THYROID FUNCT STUDY
71191,INF ARTHRITIS NOS-SHLDER
9403,ACID BURN CORNEA/CONJUNC
E9885,UNDET CIRC-MOT VEH CRASH
E8382,WATERCRAFT ACC NEC-CREW
E0054,ACTIVITIES INVOLVING CHEERLEADING
56984,ANGIODYSPLASIA
2850,SIDEROBLASTIC ANEMIA
5206,TOOTH ERUPTION DISTURB
30481,COMB DRUG DEP NEC-CONTIN
72664,PATELLAR TENDINITIS
33391,STIFF-MAN SYNDROME
20501,ACUTE MYELOID LEUK-IN REMISS
82139,FX LOW END FEMUR NEC-OPN
1960,MAL NEO LYMPH-HEAD/NECK
78092,EXCESSIVE CRYING OF INFANT (BABY)
31501,ALEXIA
53290,DUODENAL ULCER NOS
2165,BENIGN NEO SKIN TRUNK
37273,CONJUNCTIVAL EDEMA
3077,ENCOPRESIS
4281,LEFT HEART FAILURE
80116,CL SKUL BASE FX-COMA NOS
8671,BLADDER/URETHRA INJ-OPEN
86813,PERITONEUM INJURY-OPEN
7592,ENDOCRINE ANOMALY NEC
71509,GENERAL OSTEOARTHROSIS
20287,LYMPHOMAS NEC SPLEEN
67323,PULM EMBOL NOS-ANTEPART
80621,T1-T6 FX-CL/COM CORD LES
45387,ACUTE VENOUS EMBOLISM AND THROMBOSIS OF OTHER THORACIC VEINS
72613,PARTIAL TEAR OF ROTATOR CUFF
0792,COXSACKIE VIRUS INF NOS
9620,POIS-CORTICOSTEROIDS
67521,MASTITIS-DELIVERED
55120,GANGR VENTRAL HERNIA NOS
5967,BLADDER WALL HEMORRHAGE
56739,OTHER RETROPERITONEAL INFECTIONS
92710,CRUSHING INJURY FOREARM
99651,CORNEAL GRFT MALFUNCTION
25063,IDDM NEURO MANIF UNCONTROLLED
5563,ULCERATIVE PROCTOSIGMOIDITIS
69589,ERYTHEMATOUS COND NEC
94112,1ST DEG BURN EYE
1460,MALIGNANT NEOPL TONSIL
53011,REFLUX ESOPHAGITIS
E8900,PRIVAT DWELL FIRE-EXPLOS
6953,ROSACEA
2701,PHENYLKETONURIA &PKU&
29595,SCHIZOPHRENIA NOS-REMISS
9710,POIS-PARASYMPATHOMIMETIC
25022,NIDDM W/HYPEROSM COMA UNCONTR
09953,CHLAMYDIA TRACHOMATIS LOWER GU
33379,OTHER ACQUIRED TORSION DYSTONIA 
83652,POST DISL PROX TIBIA-CL
79921,NERVOUSNESS
56031,GALLSTONE ILEUS
67133,DEEP VEIN THROMB-ANTEPAR
74764,LOWER LIMB VESSEL ANOMALY
04181,MYCOPLASMA
E9484,ADV EFF TETANUS VACCINE
V604,NO FAMILY ABLE TO CARE
64793,INFECT NOS-ANTEPARTUM
17390,"UNSPECIFIED MALIGNANT NEOPLASM OF SKIN, SITE UNSPECIFIED"
E8204,SNOW VEH ACC-ST CAR
260,PROTEIN MALNUTRITION
V0259,CARRIER OR SUSPIC OF OTHER SPEC BACT
9984,FB LEFT DURING PROCEDURE
1514,MAL NEO STOMACH BODY
8430,SPRAIN ILIOFEMORAL
94405,BURN NOS PALM
11281,CANDIDAL ENDOCARDITIS
4131,PRINZMETAL ANGINA
38860,OTORRHEA NOS
9470,BURN OF MOUTH & PHARYNX
9279,CRUSHING INJURY ARM NOS
34404,QUADRIPLEGIA C5-C7 INCOMPLETE
0919,SECONDARY SYPHILIS NOS
3526,MULT CRANIAL NERVE PALSY
51902,MECHANICAL COMPLIC OF TRACHEOSTOMY
37855,EXTERNAL OPHTHALMOPLEGIA
71653,POLYARTHRIT NOS-FOREARM
71657,POLYARTHRITIS NOS-ANKLE
87279,OPEN WOUND EAR NEC-COMPL
4351,VERTEBRAL ARTERY SYNDROM
80610,C1-C4 FX-OP/CORD INJ NOS
5966,"BLADDER RUPT, NONTRAUM"
V411,EYE PROBLEMS NEC
90454,INJ POST TIBIAL VEIN
9897,TOX EFF AFLATOX/MYCOTOX
9580,AIR EMBOLISM
94300,BURN NOS ARM-UNSPEC
30490,DRUG DEPEND NOS-UNSPEC
7517,PANCREAS ANOMALIES
80142,CL SKUL BASE FX-BRF COMA
9103,BLISTER HEAD-INFECTED
E8012,RR COLL W OTH OBJ-PEDEST
73316,PATH FX TIBIA OR FIBULA
3519,FACIAL NERVE DIS NOS
2798,IMMUNE MECHANISM DIS NEC
37730,OPTIC NEURITIS NOS
4411,RUPTUR THORACIC ANEURYSM
4588,OTHER SPECIFIED HYPOTENSION
35781,CHRONIC INFLAMMATORY DEMYELINATING POLYNEURITIS
5565,LEFT SIDED ULCERATIVE COLITIS
30747,SLEEP STAGE DYSFUNC NEC
E848,OTH VEHICLE ACC NEC
36845,GEN VISUAL CONTRACTION
9896,TOXIC EFF SOAP/DETERGENT
E8611,ACC POISON-SOAP PRODUCTS
3101,ORGANIC PERSONALITY SYND
1950,MAL NEO HEAD/FACE/NECK
67384,PULMON EMBOL NEC-POSTPAR
71233,CHONDROCALC NOS-FOREARM
73022,OSTEOMYELITIS NOS-UP/ARM
33529,MOTOR NEURON DISEASE NEC
80843,MULTIPLE CLOSED PELVIC FRACTURES WITH DISRUPTION OF PELVIC CIRCLE
78962,ABDOMINAL TENDERNESS LUQ
1531,MAL NEO TRANSVERSE COLON
94313,1ST DEG BURN UPPER ARM
64933,"COAGULATION DEFECTS COMPLICATING PREGNANCY, CHILDBIRTH, OR THE PUERPERIUM, ANTEPARTUM CONDITION OR COMPLICATION"
3551,MERALGIA PARESTHETICA
22801,HEMANGIOMA SKIN
64873,BONE DISORDER-ANTEPARTUM
E8216,OTH OFF-ROAD MV-PED CYCL
80223,FX CORON PROC MANDIB-CL
94515,1ST DEG BURN KNEE
E8913,FIRE IN BLDG-BURNING
20023,BURKITT'S TUMOR ABDOM
5995,PROLAPSE URETHRAL MUCOSA
4294,HRT DIS POSTCARDIAC SURG
V1551,PERSONAL HISTORY OF TRAUMATIC FRACTURE
94329,2ND DEG BURN ARM-MULT
94221,2ND DEG BURN BREAST
94810,10-19% BDY BRN/3 DEG NOS
E8930,CLOTHING FIRE-PRIV DWELL
65493,ABN PELV ORG NOS-ANTEPAR
9764,POISON-HAIR/SCALP PREP
36217,RETINAL VARICES
5374,GASTRIC/DUODENAL FISTULA
17371,"BASAL CELL CARCINOMA OF SKIN OF LOWER LIMB, INCLUDING HIP"
17331,BASAL CELL CARCINOMA OF SKIN OF OTHER AND UNSPECIFIED PARTS OF FACE
84209,SPRAIN OF WRIST NEC
30120,SCHIZOID PERSONALITY NOS
7639,COMPL DELIV NOS AFF NB
43331,OCCLUS MULT/BIL ART W/INFARCT
1707,MAL NEO LONG BONES LEG
36320,CHORIORETINITIS NOS
38635,VIRAL LABYRINTHITIS
3209,BACTERIAL MENINGITIS NOS
V2503,ENC. FOR ER CONTRACEP. COUNSEL AND PRESCRIP.
56721,PERITONITIS (ACUTE) GENERALIZED
4941,BRONCHIECTASIS WITH ACUTE EXACERBATION
30082,UNDIF SOMATOFORM DISORDER
81219,FX UPPER HUMERUS NEC-OPN
45183,PHLEBITIS DEEP VEINS UE
61650,ULCERATION OF VULVA NOS
E8062,RR ACC NEC-PEDESTRIAN
2535,DIABETES INSIPIDUS
3316,CORTICOBASAL DEGENERATION
V0171,CONTACT OR EXPOSURE TO VARICELLA
36813,VISUAL DISCOMFORT
43301,OCCLUS BASILAR ART W/INFARCT
2468,DISORDERS OF THYROID NEC
58081,AC NEPHRITIS IN OTH DIS
0463,PROG MULTIFOC LEUKOENCEP
9519,INJURY CRANIAL NERVE NOS
07810,VIRAL WARTS NOS
1808,MALIG NEO CERVIX NEC
07041,HEPATITIS C W/COMA
6804,CARBUNCLE OF HAND
53082,ESOPHAGEAL HEMORRHAGE
E9057,POISONING BY OTHER PLANT
E9883,UNDETERM CIRC-EXTRM COLD
75563,CONG HIP DEFORMITY NEC
3312,SENILE DEGENERAT BRAIN
37142,RECURRENT CORNEA EROSION
5791,TROPICAL SPRUE
88010,OPEN WND SHOULDER-COMPL
1173,ASPERGILLOSIS
E9424,ADV EFF CORONARY VASODIL
72190,SPONDYLOS NOS W/O MYELOP
9569,INJ NERVE PELV/LEG NOS
94108,BURN NOS NECK
V189,"FAMILY HISTORY, GENETIC DISEASE CARRIER"
37234,PINGUECULITIS
V1060,HX OF LEUKEMIA NOS
71917,HEMARTHROSIS-ANKLE
1624,MAL NEO MIDDLE LOBE LUNG
E9804,UNDET POIS-MED AGNT NEC
79922,IRRITABILITY
29580,SCHIZOPHRENIA NEC-UNSPEC
2732,PARAPROTEINEMIA NEC
37530,DACRYOCYSTITIS NOS
5227,PERIAPICAL ABSC W SINUS
32361,INFECTIOUS ACUTE DISSEMINATED ENCEPHALOMYELITIS (ADEM)
5812,MEMBRANOPROLIF NEPHROSIS
E8714,POSTENDOSCOPY FORGN BODY
86800,INTRA-ABDOM INJ NOS-CLOS
30150,HISTRIONIC PERSON NOS
86131,LUNG CONTUSION-OPEN
9991,AIR EMBOL COMP MED CARE
E0078,"ACTIVITIES INVOLVING PHYSICAL GAMES GENERALLY ASSOCIATED WITH SCHOOL RECESS, SUMMER CAMP AND CHILDREN"
4920,EMPHYSEMATOUS BLEB
3051,TOBACCO USE
71234,CHONDROCALCIN NOS-HAND
7324,JUV OSTEOCHONDROSIS LEG
7142,SYST RHEUM ARTHRITIS NEC
73004,AC OSTEOMYELITIS-HAND
53087,MECHANICAL COMPLICATION OF ESOPHAGOSTOMY
2168,BENIGN NEOPLASM SKIN NEC
E0103,ACTIVITY INVOLVING PILATES
E8232,OTH COLL STND OBJ-MOCYCL
20070,"LARGE CELL LYMPHOMA, UNSPECIFIED SITE, EXTRANODAL AND SOLID ORGAN SITES"
71689,ARTHROPATHY NEC-MULT
71834,RECUR DISLOCAT-HAND
E8642,ACC POISN-CAUSTIC ALKALI
4479,ARTERIAL DISEASE NOS
75459,CONG VARUS FOOT DEF NEC
3438,CEREBRAL PALSY NEC
7538,CYSTOURETHRAL ANOM NEC
587,"RENAL SCLEROSIS, UNSPECIFIED"
62130,"ENDOMETRIAL HYPERPLASIA, UNSPECIFIED"
79009,"ABNORMALITY OF RED BLOOD CELLS,OTHER"
E8653,ACC POISON-BERRIES/SEEDS
6111,HYPERTROPHY OF BREAST
85252,EXTRADUR HEM-BRIEF COMA
0844,MALARIA NEC
95215,T7-T12 SPIN CORD INJ NOS
71593,OSTEOARTHROS NOS-FOREARM
81012,FX CLAVICLE SHAFT-OPEN
5306,ACQ ESOPHAG DIVERTICULUM
72273,LUMB DISC DIS W MYELOPAT
2693,MINERAL DEFICIENCY NEC
31289,OTH SPEC CONDUCT DISORD NEC
28653,ANTIPHOSPHOLIPID ANTIBODY WITH HEMORRHAGIC DISORDER
2354,UNC BEHAV NEO PERITONEUM
2763,ALKALOSIS
34650,"PERSISTENT MIGRAINE AURA WITHOUT CEREBRAL INFARCTION, WITHOUT MENTION OF INTRACTABLE MIGRAINE WITHOUT MENTION OF STATUS MIGRAINOSUS"
9915,CHILBLAINS
94408,BURN NOS HAND-MULTIPLE
44323,DISSECTION OF RENAL ARTERY
99741,RETAINED CHOLELITHIASIS FOLLOWING CHOLECYSTECTOMY
23773,SCHWANNOMATOSIS
83969,DISLOCAT SITE NEC-CLOSED
V642,NO PROC/PATIENT DECISION
01194,PULMON TB NOS-CULT DX
3100,FRONTAL LOBE SYNDROME
30393,ALCOH DEP NEC/NOS-REMISS
9249,CONTUSION NOS
2662,B-COMPLEX DEFIC NEC
80065,OPN SKL VLT FX-DEEP COMA
E9109,ACCIDENTAL DROWNING NOS
E9190,MACHINE ACCID-AGRICULT
78831,URGE INCONTINENCE
78969,ABDOMINAL TENDERNESS OTH SITE
30015,DISSOCIATIVE REACT NOS
1764,KAPOSI'S SARCOMA-LUNG
94117,1ST DEG BURN FACE NEC
73341,ASEPTIC NECROSIS HUMERUS
2899,BLOOD DISEASE NOS
35971,INCLUSION BODY MYOSITIS
30742,PERSISTENT INSOMNIA
3638,DISORDERS OF CHOROID NEC
8788,OPEN WOUND GENITAL NEC
63402,SPON ABOR W PEL INF-COMP
1481,MAL NEO PYRIFORM SINUS
V078,OTHER SPECIFIED PROPHYLACTIC OR TREATMENT MEASURE
V1090,PERSONAL HISTORY OF UNSPECIFIED MALIGNANT NEOPLASM
81410,FX CARPAL BONE NOS-OPEN
80056,OPN SKUL VLT FX-COMA NOS
66541,HIGH VAGINAL LACER-DELIV
2390,DIGESTIVE NEOPLASM NOS
7226,DISC DEGENERATION NOS
47400,CHRONIC TONSILLITIS
27788,TUMOR LYSIS SYNDROME
3014,COMPULSIVE PERSONALITY
8716,PENETRAT FB NEC EYE
27501,HEREDITARY HEMOCHROMATOSIS
E8212,OTH OFF-ROAD MV-MOCYCL
72401,SPINAL STENOSIS-THORACIC
81314,FX UP ULNA NEC/NOS-OPEN
2980,REACT DEPRESS PSYCHOSIS
1902,MAL NEO LACRIMAL GLAND
V1053,"PERSONAL HISTORY OF MALIGNANT NEOPLASM, RENAL PELVIS"
7514,INTESTINAL FIXATION ANOM
V703,MED EXAM NEC-ADMIN PURP
5809,ACUTE NEPHRITIS NOS
63401,SPON ABOR W PELV INF-INC
94229,2ND DEG BURN TRUNK NEC
48801,INFLUENZA DUE TO IDENTIFIED AVIAN INFLUENZA VIRUS WITH PNEUMONIA
71837,RECUR DISLOCAT-ANKLE
E8530,ACC POIS-PHENTHIAZ TRANQ
0993,REITER'S DISEASE
2102,BEN NEO MAJOR SALIVARY
5369,STOMACH FUNCTION DIS NOS
20979,SECONDARY NEUROENDOCRINE TUMOR OF OTHER SITES
80625,T7-T12 FX-CL/CRD INJ NOS
9169,SUPERF INJ LEG NEC-INFEC
9042,INJURY FEMORAL VEIN
9048,INJURY LEG VESSEL NOS
65414,UTERINE TUMOR-POSTPARTUM
V1085,HX OF BRAIN MALIGNANCY
72619,ROTATOR CUFF DIS NEC
62931,EROSION OF IMPLANTED VAGINAL MESH AND OTHER PROSTHETIC MATERIALS TO SURROUNDING ORGAN OR TISSUE
36810,SUBJ VISUAL DISTURB NOS
94124,2ND DEG BURN CHIN
78440,"VOICE AND RESONANCE DISORDER, UNSPECIFIED"
7483,LARYNGOTRACH ANOMALY NEC
E8554,ACC POISN-ANTICHOLINERG
2726,LIPODYSTROPHY
92721,CRUSHING INJURY OF WRIST
07819,OTHER SPECIFIED VIRAL WARTS
78343,SHORT STATURE(IN CHILDHOOD)
E0062,ACTIVITIES INVOLVING GOLF
37815,ALTERNATING EXOTROPIA
9683,POISON-INTRAVEN ANESTHET
9736,POISONING-EMETICS
9753,POISON-MUSCLE AGENT NEC
V019,COMMUNIC DIS CONTACT NOS
30502,ALCOHOL ABUSE-EPISODIC
94232,3RD DEG BURN CHEST WALL
94811,10-19% BDY BRN/10-19% 3D
E9174,OTHER STATIONARY OBJECT WITHOUT FALL
E8531,ACC POIS-BUTYRPHEN TRANQ
1459,MALIG NEOPLASM MOUTH NOS
E8299,OTH RD VEH ACC-PERS NOS
37919,DISORDER OF SCLERA NEC
7424,BRAIN ANOMALY NEC
20240,HAIRY-CELL LEUKEM UNSPEC
2111,BENIGN NEOPLASM STOMACH
78603,APNEA
3574,NEUROPATHY IN OTHER DIS
E892,FIRE NOT IN BUILDING
37242,PERIPH PROGESS PTERYGIUM
73711,RADIATION KYPHOSIS
72742,GANGLION OF TENDON
8405,SPRAIN SUBSCAPULARIS
V1084,HX OF EYE MALIGNANCY
71900,JOINT EFFUSION-UNSPEC
V5399,"FITTING & ADJUSTMENT, OTHER DEVICE"
44629,OTHER SPECIFIED HYPERSENSITIVITY ANGIITIS
1458,MALIG NEOPLASM MOUTH NEC
86345,RECTUM INJURY-CLOSED
9664,POIS-ANTI-PARKINSON DRUG
1110,PITYRIASIS VERSICOLOR
5064,FUM/VAPOR CHR RESP COND
262,OTHER SEVERE PROTEIN-CALORIE MALNUTRITION
30282,VOYEURISM
92702,CRUSH INJ AXILLARY REG
88019,MULT OPN WND SHOULD-COMP
36920,"LOW VISION, 2 EYES NOS"
94820,20-29% BDY BRN/3 DEG NOS
9768,POIS-SKIN/MEMBR AGNT NEC
64892,OTH CURR COND-DEL W P/P
E9177,FURNITURE WITH FALL
2730,POLYCLON HYPERGAMMAGLOBU
44024,ATHEROSCLEROSIS EXT W/GANGRENE
4295,CHORDAE TENDINAE RUPTURE
2940,AMNESTIC SYNDROME
2450,ACUTE THYROIDITIS
0341,SCARLET FEVER
5561,ULCERATIVE ILEOCOLITIS
37739,OPTIC NEURITIS NEC
4375,MOYAMOYA DISEASE
07049,OTHER VIRAL HEPATITIS W/COMA
E0081,ACTIVITIES INVOLVING WRESTLING
85224,SUBDURAL HEM-PROLNG COMA
86513,SPLEEN PARNCHYM LAC-OPN
64123,PREM SEPAR PLAC-ANTEPART
36231,CENT RETINA ARTERY OCCLU
1368,INFECT/PARASITE DIS NEC
69018,OTHER SEBORRHEIC DERMATITIS
8872,"AMPUT ABV ELBOW, UNILAT"
36281,RETINAL HEMORRHAGE
30746,SOMNAMBULISM/NGHT TERROR
E9329,ADV EFF HORMONES NEC/NOS
4650,ACUTE LARYNGOPHARYNGITIS
E9009,EXCESSIVE HEAT NOS
80853,MULTIPLE OPEN PELVIC FRACTURES WITH DISRUPTION OF PELVIC CIRCLE
4841,PNEUM W CYTOMEG INCL DIS
E9389,ADV EFF LOC ANES NEC/NOS
3589,MYONEURAL DISORDERS NOS
3336,GENETIC TORSION DYSTONIA 
7289,MUSCLE/LIGAMENT DIS NOS
95892,TRAUMATIC COMPARTMENT SYNDROME OF LOWER EXTREMITY
E0033,ACTIVITIES INVOLVING CROSS COUNTRY SKIING
9709,POIS-CNS STIMULANT NOS
72630,ELBOW ENTHESOPATHY NOS
17330,UNSPECIFIED MALIGNANT NEOPLASM OF SKIN OF OTHER AND UNSPECIFIED PARTS OF FACE
E8146,MV COLL W PED-PED CYCL
44322,DISSECTION OF ILIAC ARTERY
E9343,ADV EFF VITAMIN K
9617,POISONING-ANTIVIRAL DRUG
9132,BLISTER FOREARM
9913,FROSTBITE NEC/NOS
6214,HEMATOMETRA
85175,OPN CEREBE LAC-DEEP COMA
34882,BRAIN DEATH
2448,ACQUIRED HYPOTHYROID NEC
8442,SPRAIN CRUCIATE LIG KNEE
E8322,SUBMERS NEC-CREW
E8841,FALL FROM CLIFF
71909,JOINT EFFUSION-MULT JTS
0987,GC INFECT ANUS & RECTUM
09952,CHLAMYDIA TRACH ANUS/RECTUM
E8342,WATERCRAFT FALL NEC-CREW
6159,UTERINE INFLAM DIS NOS
71686,ARTHROPATHY NEC-L/LEG
71687,ARTHROPATHY NEC-ANKLE
87323,OPEN WOUND NASAL SINUS
7179,INT DERANGEMENT KNEE NOS
80842,FRACTURE ISCHIUM-CLOSED
6031,INFECTED HYDROCELE
V4986,DO NOT RESUSCITATE STATUS
37484,CYSTS OF EYELIDS
5063,FUM/VAP AC RESP COND NEC
79419,ABN PERIPH NERV STUD NEC
9928,HEAT EFFECT NEC
71912,HEMARTHROSIS-UP/ARM
7924,ABN FINDINGS-SALIVA
31230,IMPULSE CONTROL DIS NOS
